country_code,browser_name,browser_version,os_name,os_version,traffic
XX,"Chrome Mobile",47.0.2526.83,Android,4.4.2,7826
XX,"UC Browser",10.10.8.820,Android,4.2.2,277
XX,"Chrome Mobile",52.0.2743.91,Android,5.0.1,1174
XX,"Chrome Mobile",53.0.2785.44,Android,5.0.1,2
XX,"UC Browser",10.10.5.809,Android,4.1.2,146
XX,"Chrome Mobile",42.0.2311.111,Android,5.1.1,6049
XX,"Chrome Mobile",44.0.2403.133,Android,4.1.2,229
XX,"Samsung Browser",4.0,Android,5.0.2,9158
XX,"Chrome Mobile",37.0.2062.117,Android,4.2.2,223
XX,"Chrome Mobile",51.0.2704.64,iOS,9_3_1,264
XX,"UC Browser",9.8.0.435,Android,4.4.4,8
XX,"Chrome Mobile",45.0.2454.89,iOS,8_4_1,72
XX,NetFront,4.2,L4,AMSS6155/52529,1
XX,"UC Browser",10.7.8.806,Android,2.3.5,1
XX,"Samsung Browser",2.1,Android,5.0.2,4646
XX,"Chrome Mobile",36.0.1985.49,iOS,7_0_6,2
XX,"Chrome Mobile",47.0.2526.83,Android,4.1.2,1374
XX,"Chrome Mobile",51.0.2704.81,Android,4.4.3,1112
XX,"Chrome Mobile",50.0.2661.86,Android,6.0.1,2580
XX,Safari,7.0,iOS,7_1_1,21256
XX,UP.Browser,,RIM,5.0.0.1067,18
XX,"Chrome Mobile",39.0.0.0,Android,6.0.1,20
XX,UP.Browser,,RIM,5.0.0.955,4
XX,"Chrome Mobile",42.0.2311.108,Android,4.2.2,20
XX,Firefox,47.0,Android,4.4,102
XX,"Chrome Mobile",43.0.2357.121,Android,5.0.2,881
XX,"Amazon Silk",3.2,Other,1.0,100
XX,"Chrome Mobile",36.0.1985.131,Android,4.4.2,71
XX,"UC Browser",10.6.0.706,Android,4.0,4
XX,"UC Browser",10.9.0.731,Android,4.1.1,5
XX,"Chrome Mobile",54.0.2805.0,Android,6.0,1
XX,Safari,7.0,iOS,7_0,4043
XX,Yandex.Browser,16.6.1.9652.00,Android,6.0,24
XX,"Internet Explorer Mobile",11.0,"Windows Phone",10.0,18
XX,"MIUI Browser",8.0.11,Android,6.0.1,26
XX,Safari,,iOS,8_4_1,7655
XX,"Chrome Mobile",40.0.2214.120,Android,5.1,21
XX,Safari,8.0,iOS,8_4,52721
XX,Safari,9.0,iOS,9_3_3,626618
XX,"Amazon Silk",50.2.1,Android,5.1.1,14128
XX,"UC Browser",10.7.5.658,Android,4.2.2,41
XX,"Chrome Mobile",52.0.2743.91,Android,5.0.2,1498
XX,"Chrome Mobile",48.0.2564.95,Android,5.1,1176
XX,Safari,,iOS,8_4,8980
XX,"Chrome Mobile",47.0.2526.83,Android,5.0.1,1489
XX,"Amazon Silk",51.2.1,Android,4.0.3,5089
XX,"Android Browser",4.0,Android,4.0.1,100
XX,"Chrome Mobile",49.0.2623.91,Android,5.0.2,808
XX,"Chrome Mobile",41.0.2272.96,Android,4.0.3,5
XX,"Chrome Mobile",28.0.1500.94,Android,4.3,5681
XX,"Android Browser",4.0,Android,2.2,2616
XX,"Chrome Mobile",33.0.1750.136,Android,4.3,286
XX,"UC Browser",3.4.3.532,Android,4.3,25
XX,"Chrome Mobile",43.0.2357.121,Android,5.1.1,6956
XX,Firefox,46.0,Android,6.0.1,322
XX,"Chrome Mobile",51.0.2704.104,iOS,9_3_3,2991
XX,"Chrome Mobile",52.0.2743.91,Android,5.1.1,4340
XX,"Chrome Mobile",47.0.2526.83,Android,5.0.2,2504
XX,"Android Browser",4.2.1,Android,4.2.1,138
XX,Firefox,48.0,Android,4.1.2,228
XX,"BlackBerry Browser",,RIM,5.0.0,23
XX,"Chrome Mobile",48.0.2564.116,Android,4.4.2,391
XX,"Chrome Mobile",48.0.2564.106,Android,6.0,280
XX,"Chrome Mobile",44.0.2403.67,iOS,8_3,47
XX,Yandex.Browser,16.7.0.2777.00,Android,5.0,17
XX,"UC Browser",10.7.0.636,Android,5.0.1,4
XX,"Chrome Mobile",30.0.0.0,Android,5.0.2,127
XX,"UC Browser",11.0.0.828,Android,4.3,6
XX,Firefox,48.0,Android,6.0,1353
XX,"Chrome Mobile",39.0.2171.93,Android,4.3,65
XX,"Chrome Mobile",44.0.2403.67,iOS,9_2,13
XX,"Chrome Mobile",27.0.1453,Android,6.0.1,44
XX,"Opera Mobile",37.7.2192.105856,Android,4.2.2,3
XX,"Chrome Mobile",41.0.2272.96,Android,4.4.2,407
XX,Safari,,iOS,5_1,931
XX,"Chrome Mobile",40.0.0.0,Android,5.0.1,31
XX,"Chrome Mobile",36.0.1985.135,Android,4.1.2,28
XX,"Chrome Mobile",32.0.1700.99,Android,4.3,77
XX,"UC Browser",9.9.2.467,Android,5.0.2,251
XX,"Chrome Mobile",43.0.2357.61,iOS,7_1_2,25
XX,"Chrome Mobile",50.0.2661.102,Android,4.1.2,413
XX,"Chrome Mobile",49.0.2623.105,Android,5.0.2,2712
XX,"Android Browser",,Android,4.2.2,1888
XX,"Chrome Mobile",43.0.2357.56,iOS,9_2_1,6
XX,"BlackBerry Browser",10,RIM,BB10,7551
XX,Safari,,iOS,7_1,1268
XX,"Nokia Browser",,,,2
XX,"Chrome Mobile",39.0.2171.45,iOS,7_0_6,1
XX,"Chrome Mobile",50.0.2661.95,iOS,9_3_2,2058
XX,"Opera Mini",6.24093/25.657,,,1
XX,"Chrome Mobile",35.0.1916.141,Android,4.4.4,917
XX,"Chrome Mobile",39.0.2171.93,Android,5.0.2,2293
XX,"Chrome Mobile",47.0.2526.107,iOS,8_3,1160
XX,"Chrome Mobile",47.0.2526.107,iOS,8_1_2,444
XX,"Opera Mini",5.1.22783/24.838,Symbian,,1
XX,Safari,9.0,iOS,9_0_1,4748
XX,Safari,8.0,iOS,8_2,21152
XX,"Chrome Mobile",52.0.2743.84,iOS,9_3_2,16319
XX,"Opera Mini",9.0.1829/36.2534,Android,2.3.6,45
XX,"Chrome Mobile",48.0.2564.95,Android,4.3,405
XX,"Chrome Mobile",45.0.2454.68,iOS,8_4,16
XX,"Samsung Browser",4.0,Android,5.0.1,45639
XX,"Chrome Mobile",42.0.2311.111,Android,4.0.4,2520
XX,"Chrome Mobile",48.0.2564.87,iOS,9_3_3,34
XX,"Opera Mobile",29.0.1809.93516,Android,4.1.2,1
XX,Firefox,48.0,Android,4.4.2,1575
XX,NetFront,3.5,"Sony Ericsson proprietary",8.5,1
XX,"Amazon Silk",51.2.1,Android,5.1.1,549
XX,"Nokia S60 Browser",,Symbian,9.4,2
XX,Safari,,iOS,7_0,510
XX,Firefox,46.0,Android,5.0.2,158
XX,"Chrome Mobile",35.0.1916.41,iOS,9_3_4,4
XX,"UC Browser",10.0.0.556,Android,2.3.5,2
XX,"Chrome Mobile",45.0.2454.94,Android,4.4.2,740
XX,"UC Browser",10.7.8.806,Android,4.2.2,19
XX,Firefox,41.0,Android,4.4.2,78
XX,Yandex.Browser,16.7.1.21040.10,iOS,9_3_2,34
XX,"Chrome Mobile",48.0.2564.116,Android,4.0.3,25
XX,Safari,,iOS,6_1_6,347
XX,"UC Browser",10.7.6.805,Android,4..4.2,4
XX,"Opera Mini",7.0.29530/28.2725,Android,,14
XX,"Chrome Mobile",48.0.2564.95,Android,4.4.4,1575
XX,"Chrome Mobile",42.0.2311.111,Android,4.4.4,1252
XX,"Chrome Mobile",49.0.2623.91,Android,5.1.1,2748
XX,"Opera Mobile",34.0.2044.98679,Android,4.4.2,39
XX,"Chrome Mobile",18.0.1025.3010,Android,4.2.2,32
XX,"Chrome Mobile",49.0.2623.105,Android,4.2.1,104
XX,"Chrome Mobile",49.0.2623.109,iOS,9_1,83
XX,Firefox,45.0,Android,4.4.2,174
XX,"UC Browser",9.0.2.389,Android,5.1.1,2
XX,"Chrome Mobile",34.0.1847.114,Android,4.3,719
XX,Yandex.Browser,16.7.0.2531.01,Android,5.1,2
XX,"Chrome Mobile",48.0.2564.106,Android,5.0,401
XX,"Opera Mobile",34.0.2044.98679,Android,5.0,31
XX,"Chrome Mobile",39.0.2171.93,Android,4.4,1
XX,"Nokia Browser",1.0,Android,4.1.2,55
XX,"UC Browser",10.10.5.809,Android,5.1.1,659
XX,"Chrome Mobile",52.0.2743.91,Android,4.4.2,2059
XX,"UC Browser",10.10.8.820,Android,5.0,269
XX,"Chrome Mobile",49.0.2623.109,iOS,9_3_2,690
XX,"Nokia S60 Browser",7.3.1.26,Symbian,9.3,53
XX,Safari,,iOS,9_3,4165
XX,NetFront,3.5,Brew,3.1,1
XX,"UC Browser",10.7.2.645,Android,6.0.1,2
XX,"Nokia S60 Browser",7.3.1.34,Symbian,9.3,23
XX,"Chrome Mobile",37.0.0.0,Android,4.1.2,21
XX,"Android Browser",,Android,5.2.2,1
XX,"Opera Mobile",37.0.2192.105088,Android,4.2.1,29
XX,"BlackBerry Browser",10.0,RIM,BB10,6488
XX,"Opera Mini",4.2.19039,"Samsung proprietary",,4
XX,Safari,,iOS,9.3,1747
XX,"Chrome Mobile",38.0.2125.102,Android,6.0,22927
XX,"Chrome Mobile",38.0.2125.102,Android,5.1.1,16383
XX,"Chrome Mobile",52.0.2723.0,Android,6.0.1,3
XX,"MIUI Browser",8.1.0,Android,4.4.2,4
XX,"Chrome Mobile",48.0.2564.106,Android,5.0.2,445
XX,"Chrome Mobile",47.0.2526.107,iOS,9_0_2,31
XX,"Nokia Browser",1.0.1.56,Android,4.1.2,82
XX,"Chrome Mobile",36.0.1985.131,Android,4.2.2,19
XX,"Chrome Mobile",30.0.1599.103,Android,4.4.2,14469
XX,"Internet Explorer",11.0,"Windows RT","NT 6.3",3920
XX,Firefox,47.0,Android,6.0,1728
XX,"Chrome Mobile",49.0.2623.91,Android,6.0,844
XX,"Chrome Mobile",39.0.2171.93,Android,5.0,2209
XX,"UC Browser",2.8.9.671,iOS,7,30
XX,"Opera Mini",7.5.35602/37.8104,Android,4.4,1
XX,"Chrome Mobile",51.0.2704.104,iOS,9_3_5,44
XX,"UC Browser",10.4.0.641,Android,4.4.4,5
XX,"Android Browser",,Android,4.4.2,9570
XX,"UC Browser",10.4.1.565,Android,4.1.1,3
XX,"UC Browser",10.9.5.735,Android,4.4.2,21
XX,Firefox,47.0,Android,5.0,1452
XX,"UC Browser",10.7.0.636,Android,4.2.2,36
XX,"Opera Mobile",37.13.2192.107095,Android,4.4.4,1
XX,"Chrome Mobile",37.0.2062.52,iOS,9_2_1,4
XX,"Chrome Mobile",52.0.2743.62,Android,5.0,24
XX,"Chrome Mobile",52.0.2743.41,Android,4.2.1,2
XX,"Opera Mini",7.0.29732/28.2794,Android,,13
XX,"Chrome Mobile",48.0.2564.116,Android,4.1.2,503
XX,"Opera Mini",5.1.22396/24.854,Symbian,,1
XX,Safari,8.0,iOS,8_1_1,12300
XX,"Nintendo Browser",4.3.1.11264.US,,,226
XX,"Chrome Mobile",48.0.2564.87,iOS,9_1,10
XX,Yandex.Browser,16.6.0.8810.00,Android,4.4.2,295
XX,"Chrome Mobile",42.0.2311.111,Android,4.2.2,127
XX,"Opera Mini",5.1.22395/24.741,Symbian,,2
XX,"Opera Mini",5.1.21214/24.838,,,1
XX,"Chrome Mobile",46.0.2490.85,iOS,8_4,24
XX,"Android Browser",,Android,5.0.2,2545
XX,Firefox,39.0,Android,,223
XX,Firefox,42.0,Android,4.4.4,43
XX,"Android Browser",,Android,4.0.3,103
XX,Safari,,iOS,8_1_1,1997
XX,"UC Browser",9.7.5.418,Android,4.4.4,404
XX,"Nokia Browser",1.2.0.12,Android,4.1.2,346
XX,"Chrome Mobile",33.0.1750.14,iOS,9_3_2,6
XX,Firefox,31.9,Android,,23
XX,"Chrome Mobile",52.0.2743.91,Android,6.0,2782
XX,Safari,5.0.2,iOS,4_3_4,36
XX,"Chrome Mobile",43.0.2357.56,iOS,8_4_1,6
XX,"Chrome Mobile",30.0.1599.92,Android,4.4,201
XX,"UC Browser",10.10.5.809,Android,4.2.2,313
XX,"Chrome Mobile",44.0.2403.117,Android,5.0,75
XX,"Opera Mini",7.5.54678/28.2555,Android,,188
XX,"Chrome Mobile",43.0.2357.93,Android,4.1.2,140
XX,"Chrome Mobile",26.0.1410.58,Android,4.2.1,113
XX,"Chrome Mobile",49.0.2623.91,Android,4.1.2,655
XX,"Chrome Mobile",50.0.2661.89,Android,5.1.1,28012
XX,"Chrome Mobile",51.0.2704.81,Android,4.3,13926
XX,Firefox,1.4,iOS,9_2_1,1
XX,"Chrome Mobile",47.0.2526.107,iOS,8_0,66
XX,Firefox,44.0,Android,5.0.1,35
XX,"Chrome Mobile",44.0.2403.117,Android,5.0.1,69
XX,"Chrome Mobile",45.0.2454.95,Android,5.1,65
XX,"Opera Mobile",12.00,Android,2.3.3,7
XX,Yandex.Browser,16.6.0.8810.00,Android,4.4.4,95
XX,"Chrome Mobile",33.0.1750.136,Android,4.4.2,619
XX,"Opera Mini",4.3.24214/24.783,,,2
XX,Safari,,iOS,9_0,968
XX,"Opera Mobile",22.0.1485.80265,Android,4.2.2,1
XX,"Chrome Mobile",42.0.2311.47,iOS,8_3,44
XX,"Chrome Mobile",32.0.1700.99,Android,4.2.2,79
XX,"MIUI Browser",2.1.1,Android,5.1.1,1299
XX,"Chrome Mobile",36.0.1985.534,Android,4.4.4,303
XX,"Chrome Mobile",50.0.2661.86,Android,5.1,1868
XX,"Chrome Mobile",50.0.2661.95,iOS,9_3_3,318
XX,"UC Browser",10.5.2.582,Android,4.4.4,35
XX,Edge,14.14905,"Windows Phone",7.0,5
XX,UP.Browser,,RIM,5.0.0.681,24
XX,"UC Browser",3.0.0.357,Android,4.4.2,10
XX,"UC Browser",10.9.19.815,iOS,7_1_1,2
XX,"Chrome Mobile",28.0.1500.94,Android,4.2.2,2071
XX,"Opera Mobile",22.0.1485.80265,Android,4.3,159
XX,"MIUI Browser",2.0.1,Android,4.4.4,96
XX,"Chrome Mobile",28.0.1500.94,Android,4.1.2,2338
XX,"Chrome Mobile",48.0.2564.116,Android,4.0.4,29
XX,"Chrome Mobile",45.0.2454.84,Android,4.4.2,295
XX,"UC Browser",9.7.0.520,Android,4.4.2,61
XX,"UC Browser",10.10.8.820,Android,6.0.1,550
XX,"Amazon Silk",4.0,Android,4.0.3,440
XX,"UC Browser",10.10.5.809,Android,4.3,106
XX,"Opera Mini",4.5.40312/37.7442,"Nokia OS",,1
XX,"UC Browser",10.10.8.820,Android,5.0.1,62
XX,"Amazon Silk",51.2.1,Android,4.4.3,8972
XX,"MIUI Browser",2.0.1,Android,4.2.2,82
XX,"Android Browser",,Android,5.1,2098
XX,Firefox,41.0,Android,4.1.2,24
XX,"Android Browser",4.0,Android,5.1.1,867
XX,"Chrome Mobile",52.0.2743.84,iOS,9_0,68
XX,"Chrome Mobile",40.0.2214.69,iOS,7_1_1,2
XX,Yandex.Browser,14.5.1847.18432.00,Android,4.2.1,1
XX,"Chrome Mobile",52.0.2743.83,Android,4.3,4
XX,"Android Browser",,Android,2.3,470
XX,"Chrome Mobile",45.0.2454.89,iOS,9_2_1,53
XX,"Opera Mobile",37.0.2192.105088,Android,5.0,452
XX,Yandex.Browser,15.6.2311.6092.00,Android,4.2.2,1
XX,"Chrome Mobile",31.0.1650.59,Android,4.2.1,57
XX,"Chrome Mobile",49.0.2623.105,Android,4.1.2,913
XX,"Opera Mobile",34.0.2044.98679,Android,5.1,14
XX,"Android Browser",4.2.2,Android,4.2.2,349
XX,"Android Browser",,Android,5.0,2425
XX,"Opera Mobile",32.0.1953.96473,Android,4.4.4,8
XX,"UC Browser",10.7.8.710,Android,4.4.2,94
XX,"Opera Mobile",30.0.1856.92967,Android,5.0,11
XX,"Chrome Mobile",44.0.2403.65,iOS,7_0_4,7
XX,"Chrome Mobile",52.0.2743.91,Android,4.4.4,1324
XX,Edge,14.14367,"Windows Phone",10.0,12
XX,Firefox,48.0,Android,4.1.1,37
XX,"Chrome Mobile",50.0.2661.66,Android,5.1.1,40
XX,"Chrome Mobile",30.0.0.0,Android,10.2.1,16
XX,"Chrome Mobile",36.0.1985.135,Android,4.4.4,2624
XX,Yandex.Browser,15.10.2454.3848.01,Android,4.2.2,1
XX,"Chrome Mobile",47.0.2526.77,Android,5.0,3
XX,"Chrome Mobile",47.0.2526.107,iOS,8_4,836
XX,"Chrome Mobile",44.0.2403.90,Android,5.0.2,235
XX,"Chrome Mobile",43.0.2357.92,Android,4.4.2,108
XX,"Chrome Mobile",53.0.2785.57,Android,6.0,18
XX,"Android Browser",4.2,Android,4.2.2,3526
XX,"Chrome Mobile",34.0.1847.76,Android,4.4.4,3968
XX,"UC Browser",9.1.1.420,Android,4.0.4,12
XX,"Chrome Mobile",40.0.2214.109,Android,4.1.2,123
XX,"Opera Mini",7.1.32052/28.3392,,,1
XX,Edge,14.14905,"Windows Phone",10.0,77
XX,"Chrome Mobile",42.0.2311.47,iOS,9_2_1,19
XX,"UC Browser",9.9.2.467,Android,5.0,364
XX,"Chrome Mobile",41.0.2272.96,Android,5.0.1,18
XX,"Opera Mini",6.1.26266/26.1424,Symbian,,1
XX,"Chrome Mobile",33.0.1750.15,iOS,7_0_4,11
XX,"Chrome Mobile",46.0.2490.76,Android,4.2.2,356
XX,"Chrome Mobile",41.0.2272.56,iOS,9_3_2,19
XX,Safari,4.0.5,iOS,4_1,149
XX,"Opera Mobile",32.0.9999.96244,Android,4.2.2,1
XX,"Chrome Mobile",36.0.1985.135,Android,4.2.2,79
XX,"UC Browser",10.0.2.523,Android,4.4.4,5
XX,"Chrome Mobile",31.0.1650.59,Android,4.3,44
XX,"Chrome Mobile",47.0.2526.100,Android,5.0,275
XX,"Opera Mobile",37.0.2192.105088,Android,4.2.2,165
XX,"Opera Mini",6.0.24095/24.760,Symbian,,5
XX,Firefox,40.0,Android,,1253
XX,"UC Browser",10.10.8.823,Android,4.4.2,2
XX,"Chrome Mobile",50.0.2661.89,Android,5.0,8838
XX,Yandex.Browser,16.7.0.2777.00,Android,4.1.1,2
XX,Firefox,30.0,Android,,47
XX,Yandex.Browser,15.6.2311.6088.00,Android,4.4.2,11
XX,UP.Browser,,RIM,4.6.1.314,14
XX,Firefox,48.0,Android,5.0.2,813
XX,"Chrome Mobile",38.0.2125.59,iOS,9_1,4
XX,"Chrome Mobile",50.0.2661.102,Android,4.4.2,488
XX,"Chrome Mobile",46.0.2490.73,iOS,9_2_1,32
XX,"Opera Mini",5.1.22460/23.334,Android,,1
XX,Safari,,iOS,8_1_3,4001
XX,"Chrome Mobile",53.0.2785.21,Android,5.1.1,14
XX,"MIUI Browser",1.0,Android,4.2.1,7
XX,Yandex.Browser,16.6.0.8810.00,Android,5.0.1,62
XX,"Chrome Mobile",18.0.1025.166,Android,4.1,635
XX,"Chrome Mobile",48.0.2564.95,Android,4.2.2,884
XX,"Nokia S60 Browser",7.3.1.28,Symbian,3,2
XX,"Chrome Mobile",43.0.2357.93,Android,4.3,121
XX,"UC Browser",3.5.0.410,"Windows Phone",8.0,1
XX,NetFront,3.4,Linux,2.6.22,1
XX,"Chrome Mobile",31.0.1650.18,iOS,9_3_4,5
XX,"Opera Mobile",30.0.1856.94243,Android,5.1.1,20
XX,"Opera Mini",4.3.24237/24.854,,,2
XX,"Opera Mini",4.0.9749/24.746,,,1
XX,"UC Browser",10.0.2.523,Android,4.2.1,1
XX,"UC Browser",10.6.0.706,Android,4.4.2,76
XX,"Chrome Mobile",52.0.2743.84,iOS,9_1,604
XX,"Nokia S60 Browser",7.2.7.3,Symbian,3,8
XX,Safari,,iOS,7_0_4,2433
XX,,,"Asha platform",,5
XX,Firefox,41.0,Android,6.0.1,35
XX,"UC Browser",10.4.2.659,Android,5.1,11
XX,"Opera Mini",7.0.30002/37.8104,,,1
XX,Safari,5.1,iOS,5_1,424
XX,Safari,,iOS,10_0,4032
XX,"Chrome Mobile",26.0.1410.58,Android,4.1.2,837
XX,Safari,,iOS,8_0,972
XX,"Opera Mini",4.4.28000/28.2766,,,6
XX,"UC Browser",8.9.0.251,Symbian,,1
XX,"MQQ Browser",6.4,Android,,2
XX,"Android Browser",4.0,Android,3.1,283
XX,"MIUI Browser",8.1.4,Android,5.1.1,20
XX,Firefox,41.0,Android,4.4,40
XX,"Chrome Mobile",45.0.2454.95,Android,6.0,661
XX,"UC Browser",8.7.1.234,"Nokia OS",,13
XX,"Android Browser",,Android,5.0.1,1977
XX,Yandex.Browser,15.2.2214.3725.00,Android,5.0.2,5
XX,"Chrome Mobile",45.0.2420.0,Android,5.1.1,1
XX,"Android Browser",4.0,Android,2.0,45
XX,"Android Browser",4.1,Android,4.1.2,552
XX,"UC Browser",10.8.5.725,Android,5.1.1,4
XX,"MIUI Browser",2.1.1,Android,4.3,67
XX,"UC Browser",10.10.0.796,Android,4.4.4,150
XX,Safari,,iOS,4_3_2,28
XX,"Chrome Mobile",41.0.2224.3,iOS,9_1_1,49
XX,"Opera Mobile",36.2.2126.102826,Android,4.4.2,107
XX,"Amazon Silk",49.1.30,Android,5.1.1,1
XX,"Chrome Mobile",42.0.2311.137,Android,5.1,2262
XX,Yandex.Browser,16.2.0.5397.00,Android,5.1.1,15
XX,"BlackBerry Browser",7.1.0.337,RIM,7.1.0.337,7
XX,"Chrome Mobile",28.0.1500.16,iOS,7_0,1
XX,"Chrome Mobile",35.0.1916.38,iOS,7_0_3,3
XX,"UC Browser",10.9.9.739,Android,4.4.2,3
XX,Firefox,1.2,iOS,9_3_2,13
XX,Safari,6.0,iOS,9_3_4,61
XX,"Amazon Silk",1.0.22.79,Android,2.3.3,20
XX,"Chrome Mobile",39.0.2171.50,iOS,7_1_2,12
XX,"Chrome Mobile",18.0.1025.304,Android,4.2.2,63
XX,"Chrome Mobile",47.0.2526.70,iOS,9_3_2,155
XX,,,Windows,,10
XX,"Chrome Mobile",49.0.2571.0,Android,6.0.1,1
XX,"Chrome Mobile",35.0.1916.38,iOS,9_3_1,2
XX,"Opera Mini",6.1.25577/28.2766,Android,,6
XX,"UC Browser",9.2.0.336,Symbian,9.1,84
XX,NetFront,4.1,"Samsung proprietary",,206
XX,"Chrome Mobile",52.0.2743.84,iOS,9_3_5,2008
XX,Firefox,45.0.2,Android,4.4.4,4
XX,Safari,6.0,iOS,6_0_2,238
XX,"Internet Explorer Mobile",11.0,"Windows Phone",8.1,64327
XX,Firefox,44.0.2,Android,5.0.1,2
XX,"Opera Mobile",35.3.2070.105104,Android,5.1,65
XX,"Chrome Mobile",39.0.2171.50,iOS,8_4,15
XX,"Chrome Mobile",47.0.2526.99,Android,5.0.2,26
XX,"Chrome Mobile",41.0.2272.94,Android,4.3,4
XX,"Chrome Mobile",44.0.2403.133,Android,5.1.1,819
XX,"Chrome Mobile",48.0.2564.116,Android,4.1.1,182
XX,"MIUI Browser",8.1.3,Android,5.0.2,2
XX,"Chrome Mobile",35.0.1916.141,Android,4.1.2,79
XX,"Opera Mobile",37.0.2192.105088,Android,6.0,287
XX,"Opera Mini",10.0.1884/37.8678,Android,,8
XX,"Chrome Mobile",40.0.2214.89,Android,5.0.2,353
XX,"UC Browser",10.10.5.809,Android,4.0.3,6
XX,"Amazon Silk",3.4,Android,4.0.3,10
XX,"Chrome Mobile",46.0.2490.76,Android,5.0,623
XX,"Chrome Mobile",54.0.2805.0,Android,6.0.1,24
XX,"Chrome Mobile",30.0.1599.103,Android,4.4,913
XX,"Chrome Mobile",45.0.2454.48,Android,5.1.1,2
XX,"Chrome Mobile",37.0.2062.52,iOS,9_3_2,12
XX,"Chrome Mobile",49.0.2623.108,Android,6.0.1,390
XX,"Opera Mobile",37.6.2192.105571,Android,6.0.1,42
XX,"Chrome Mobile",45.0.2454.89,iOS,8_2,31
XX,"Chrome Mobile",51.0.2704.104,iOS,9_2,799
XX,"Chrome Mobile",52.0.2743.84,iOS,9_3_1,1761
XX,"UC Browser",9.6.0.378,Android,4.0.4,4
XX,"Chrome Mobile",50.0.2661.77,iOS,9_2_1,53
XX,"Chrome Mobile",45.0.2454.94,Android,5.0,112
XX,"Opera Mini",4.2.21465/22.387,,,1
XX,"Chrome Mobile",28.0.1500.94,Android,4.1.1,243
XX,"UC Browser",10.7.6.805,Android,2.3.6,22
XX,"UC Browser",10.5.2.582,Android,4.0.4,3
XX,Safari,,iOS,7_1_2,10132
XX,"Chrome Mobile",49.0.2623.109,iOS,9_2_1,101
XX,Safari,5.0.2,iOS,6_1_6,1
XX,"Chrome Mobile",54.0.2837.2,Android,4.2.2,2
XX,"Chrome Mobile",30.0.0.0,Android,5.1,212
XX,Safari,7.0,iOS,7_0_6,4879
XX,"Opera Mobile",37.11.2192.106567,Android,5.1.1,2
XX,"Chrome Mobile",31.0.1650.59,Android,4.2.2,1870
XX,Edge,14.14388,"Windows Phone",7.0,4
XX,"UC Browser",10.9.0.731,Android,5.1.1,89
XX,"Chrome Mobile",43.0.2357.61,iOS,7_0_4,12
XX,"Chrome Mobile",51.0.2704.81,Android,4.4,629
XX,"Chrome Mobile",43.0.2357.78,Android,4.4.4,27
XX,"Chrome Mobile",40.0.2214.109,Android,4.2.1,9
XX,"Chrome Mobile",25.0.1364.123,Android,4.1.2,57
XX,"Chrome Mobile",46.0.2490.73,iOS,9_3_2,151
XX,"BlackBerry Browser",7.0.0.254,RIM,7.0.0.254,654
XX,"Chrome Mobile",40.0.2214.117,Android,5.1.1,2
XX,"Chrome Mobile",44.0.2403.65,iOS,8_4,4
XX,"Chrome Mobile",51.0.2704.104,iOS,9_3_4,822
XX,"Chrome Mobile",47.0.2526.83,Android,4.3,1203
XX,"Chrome Mobile",52.0.2743.91,Android,5.1,1914
XX,"UC Browser",10.9.8.770,Android,5.1.1,172
XX,"Chrome Mobile",52.0.2743.83,Android,5.1,7
XX,"Chrome Mobile",48.0.2564.95,Android,4.1.2,562
XX,"MIUI Browser",2.1.1,Android,5.0.2,1029
XX,"Chrome Mobile",32.0.1700.21,iOS,8_4_1,1
XX,"Chrome Mobile",51.0.2704.104,iOS,9_1,707
XX,"UC Browser",10.5.2.582,Android,5.1.1,94
XX,"Chrome Mobile",49.0.2623.108,Android,5.0.1,89
XX,"Chrome Mobile",46.0.2490.85,iOS,9_3_2,112
XX,"Chrome Mobile",52.0.2743.91,Android,4.4.3,16
XX,"Chrome Mobile",49.0.2623.73,iOS,9_3_2,532
XX,Yandex.Browser,14.10.2062.12160.00,Android,5.0,1
XX,"Opera Mini",5.1.21965/20.2697,,,3
XX,"Chrome Mobile",43.0.2357.61,iOS,9_3_5,6
XX,"Chrome Mobile",45.0.2454.95,Android,5.0.2,411
XX,"Chrome Mobile",45.0.2454.68,iOS,8_2,4
XX,"UC Browser",9.4.1.377,"Nokia OS","Series 40 5th Edition Feature Pack 1",1
XX,Safari,6.0,iOS,7_0,250
XX,"Amazon Silk",3.25,Android,4.2.2,478
XX,"UC Browser",10.8.8.730,Android,6.0,7
XX,"UC Browser",3.4.3.532,Android,4.4.4,119
XX,"Chrome Mobile",30.0.1599.92,Android,4.4.2,133
XX,Firefox,48.0,Android,6.0.1,6839
XX,"Chrome Mobile",39.0.2171.93,Android,4.4.4,185
XX,"UC Browser",10.8.5.725,Android,5.0.2,1
XX,Firefox,10.0.3,Android,,4
XX,"UC Browser",9.4.0.460,Android,2.3.5,4
XX,Firefox,45.0.1,Android,4.2.2,2
XX,"Opera Mobile",34.0.2044.99135,Android,5.1.1,63
XX,"Chrome Mobile",44.0.2403.117,Android,5.0.2,133
XX,"BlackBerry Browser",7.0.0.115,RIM,7.0.0.115,92
XX,UP.Browser,,RIM,5.0.0.862,33
XX,Safari,6.0,iOS,6_0_1,2024
XX,"Opera Mobile",37.0.2192.105088,Android,4.4.4,235
XX,"UC Browser",10.7.2.645,Android,5.1,5
XX,"Chrome Mobile",47.0.2526.100,Android,5.0.1,225
XX,Safari,6.0,iOS,6_1_2,1258
